season_week,season,week,contestant_id,fanFavor,pct_fan_rank,pct_judge_rank
18_1,18,1,Diana Nyad_Henry Byalikov_18,0.1818181818181818,0.2727272727272727,0.09090909090909091
18_1,18,1,Drew Carey_Cheryl Burke_18,0.09090909090909088,0.5454545454545454,0.45454545454545453
18_1,18,1,James Maslow_Peta Murgatroyd_18,0.6363636363636364,1.0,0.36363636363636365
18_1,18,1,Meryl Davis_Maksim Chmerkoskiy_18,0.2727272727272727,0.9090909090909091,0.6363636363636364
18_1,18,1,NeNe Leakes_Tony Dovolani_18,0.4545454545454546,0.7272727272727273,0.2727272727272727
18_1,18,1,Sean Avery_Karina Smirnoff_18,0.18181818181818182,0.36363636363636365,0.18181818181818182
18_10,18,10,Amy Purdy_Derek Hough_18,0.0,0.6666666666666666,0.6666666666666666
18_10,18,10,Candace Cameron Bure_Mark Ballas_18,0.0,0.0,0.0
18_10,18,10,James Maslow_Peta Murgatroyd_18,0.0,0.3333333333333333,0.3333333333333333
18_10,18,10,Meryl Davis_Maksim Chmerkoskiy_18,0.0,1.0,1.0
18_2,18,2,Amy Purdy_Derek Hough_18,-0.09999999999999998,0.6,0.7
18_2,18,2,Billy Dee Williams_Emma Slater_18,0.0,0.0,0.0
18_2,18,2,Candace Cameron Bure_Mark Ballas_18,0.4,0.8,0.4
18_2,18,2,Charlie White_Sharna Burgess_18,-0.8,0.2,1.0
18_2,18,2,Cody Simpson_Witney Carson_18,0.19999999999999996,0.7,0.5
18_2,18,2,Danica McKellar_Valentin Chmerkovskiy_18,-0.3,0.3,0.6
18_2,18,2,Drew Carey_Cheryl Burke_18,0.2,0.5,0.3
18_2,18,2,James Maslow_Peta Murgatroyd_18,-0.5,0.4,0.9
18_2,18,2,Meryl Davis_Maksim Chmerkoskiy_18,0.09999999999999998,0.9,0.8
18_2,18,2,NeNe Leakes_Tony Dovolani_18,0.8,1.0,0.2
18_2,18,2,Sean Avery_Karina Smirnoff_18,0.0,0.1,0.1
18_3,18,3,Amy Purdy_Derek Hough_18,-0.125,0.75,0.875
18_3,18,3,Candace Cameron Bure_Mark Ballas_18,0.75,1.0,0.25
18_3,18,3,Charlie White_Sharna Burgess_18,-0.375,0.375,0.75
18_3,18,3,Cody Simpson_Witney Carson_18,0.125,0.5,0.375
18_3,18,3,Danica McKellar_Valentin Chmerkovskiy_18,-0.375,0.25,0.625
18_3,18,3,Drew Carey_Cheryl Burke_18,0.875,0.875,0.0
18_3,18,3,James Maslow_Peta Murgatroyd_18,0.125,0.625,0.5
18_3,18,3,Meryl Davis_Maksim Chmerkoskiy_18,-1.0,0.0,1.0
18_3,18,3,NeNe Leakes_Tony Dovolani_18,0.0,0.125,0.125
18_4,18,4,Amy Purdy_Derek Hough_18,0.125,0.875,0.75
18_4,18,4,Candace Cameron Bure_Mark Ballas_18,1.0,1.0,0.0
18_4,18,4,Charlie White_Sharna Burgess_18,-0.125,0.5,0.625
18_4,18,4,Cody Simpson_Witney Carson_18,0.0,0.125,0.125
18_4,18,4,Danica McKellar_Valentin Chmerkovskiy_18,0.375,0.75,0.375
18_4,18,4,Drew Carey_Cheryl Burke_18,-0.125,0.375,0.5
18_4,18,4,James Maslow_Peta Murgatroyd_18,-0.25,0.625,0.875
18_4,18,4,Meryl Davis_Maksim Chmerkoskiy_18,-1.0,0.0,1.0
18_4,18,4,NeNe Leakes_Tony Dovolani_18,0.0,0.25,0.25
18_5,18,5,Amy Purdy_Derek Hough_18,0.125,0.875,0.75
18_5,18,5,Candace Cameron Bure_Mark Ballas_18,0.5,0.75,0.25
18_5,18,5,Charlie White_Sharna Burgess_18,0.0,0.625,0.625
18_5,18,5,Cody Simpson_Witney Carson_18,-0.125,0.0,0.125
18_5,18,5,Danica McKellar_Valentin Chmerkovskiy_18,-0.75,0.125,0.875
18_5,18,5,Drew Carey_Cheryl Burke_18,0.5,0.5,0.0
18_5,18,5,James Maslow_Peta Murgatroyd_18,-0.625,0.375,1.0
18_5,18,5,Meryl Davis_Maksim Chmerkoskiy_18,0.5,1.0,0.5
18_5,18,5,NeNe Leakes_Tony Dovolani_18,-0.125,0.25,0.375
18_6,18,6,Amy Purdy_Derek Hough_18,-0.42857142857142855,0.42857142857142855,0.8571428571428571
18_6,18,6,Candace Cameron Bure_Mark Ballas_18,0.8571428571428572,1.0,0.14285714285714285
18_6,18,6,Charlie White_Sharna Burgess_18,-0.1428571428571429,0.5714285714285714,0.7142857142857143
18_6,18,6,Danica McKellar_Valentin Chmerkovskiy_18,0.2857142857142857,0.8571428571428571,0.5714285714285714
18_6,18,6,Drew Carey_Cheryl Burke_18,0.0,0.0,0.0
18_6,18,6,James Maslow_Peta Murgatroyd_18,0.28571428571428575,0.7142857142857143,0.42857142857142855
18_6,18,6,Meryl Davis_Maksim Chmerkoskiy_18,-0.7142857142857143,0.2857142857142857,1.0
18_6,18,6,NeNe Leakes_Tony Dovolani_18,-0.14285714285714285,0.14285714285714285,0.2857142857142857
18_7,18,7,Amy Purdy_Derek Hough_18,0.16666666666666663,1.0,0.8333333333333334
18_7,18,7,Candace Cameron Bure_Mark Ballas_18,0.0,0.6666666666666666,0.6666666666666666
18_7,18,7,Charlie White_Sharna Burgess_18,-0.16666666666666666,0.16666666666666666,0.3333333333333333
18_7,18,7,Danica McKellar_Valentin Chmerkovskiy_18,-0.16666666666666669,0.3333333333333333,0.5
18_7,18,7,James Maslow_Peta Murgatroyd_18,0.6666666666666667,0.8333333333333334,0.16666666666666666
18_7,18,7,Meryl Davis_Maksim Chmerkoskiy_18,-0.5,0.5,1.0
18_7,18,7,NeNe Leakes_Tony Dovolani_18,0.0,0.0,0.0
18_8,18,8,Amy Purdy_Derek Hough_18,-0.4,0.6,1.0
18_8,18,8,Candace Cameron Bure_Mark Ballas_18,0.4,0.8,0.4
18_8,18,8,Charlie White_Sharna Burgess_18,-0.8,0.0,0.8
18_8,18,8,Danica McKellar_Valentin Chmerkovskiy_18,-0.39999999999999997,0.2,0.6
18_8,18,8,James Maslow_Peta Murgatroyd_18,0.2,0.4,0.2
18_8,18,8,Meryl Davis_Maksim Chmerkoskiy_18,1.0,1.0,0.0
18_9,18,9,Amy Purdy_Derek Hough_18,0.25,1.0,0.75
18_9,18,9,Candace Cameron Bure_Mark Ballas_18,0.5,0.5,0.0
18_9,18,9,Charlie White_Sharna Burgess_18,-0.25,0.25,0.5
18_9,18,9,James Maslow_Peta Murgatroyd_18,-0.25,0.0,0.25
18_9,18,9,Meryl Davis_Maksim Chmerkoskiy_18,-0.25,0.75,1.0
19_1,19,1,Alfonso Ribeiro_Witney Carson_19,-0.6666666666666667,0.3333333333333333,1.0
19_1,19,1,Antonio Sabato Jr._Cheryl Burke_19,0.6666666666666666,0.9166666666666666,0.25
19_1,19,1,Bethany Mota_Derek Hough_19,-0.08333333333333337,0.75,0.8333333333333334
19_1,19,1,Betsey Johnson_Tony Dovolani_19,0.08333333333333333,0.08333333333333333,0.0
19_1,19,1,Janel Parrish_Valentin Chmerkovskiy_19,0.33333333333333337,0.8333333333333334,0.5
19_1,19,1,Jonathan Bennett_Allison Holker_19,0.0,0.5833333333333334,0.5833333333333334
19_1,19,1,Lea Thompson_Artem Chigvintsev_19,-0.25,0.5,0.75
19_1,19,1,Lolo Jones_Keo Motsepe_19,-0.08333333333333333,0.0,0.08333333333333333
19_1,19,1,Michael Waltrip_Emma Slater_19,0.8333333333333334,1.0,0.16666666666666666
19_1,19,1,Randy Couture_Karina Smirnoff_19,-0.41666666666666663,0.25,0.6666666666666666
19_1,19,1,Sadie Robertson_Mark Ballas_19,-0.25,0.6666666666666666,0.9166666666666666
19_1,19,1,Tavis Smiley_Sharna Burgess_19,-0.25,0.16666666666666666,0.4166666666666667
19_1,19,1,Tommy Chong_Peta Murgatroyd_19,0.08333333333333337,0.4166666666666667,0.3333333333333333
19_10,19,10,Alfonso Ribeiro_Witney Carson_19,0.5,1.0,0.5
19_10,19,10,Bethany Mota_Derek Hough_19,-0.5,0.25,0.75
19_10,19,10,Janel Parrish_Valentin Chmerkovskiy_19,-0.5,0.5,1.0
19_10,19,10,Sadie Robertson_Mark Ballas_19,0.5,0.75,0.25
19_10,19,10,Tommy Chong_Peta Murgatroyd_19,0.0,0.0,0.0
19_11,19,11,Alfonso Ribeiro_Witney Carson_19,0.0,1.0,1.0
19_11,19,11,Bethany Mota_Derek Hough_19,0.0,0.0,0.0
19_11,19,11,Janel Parrish_Valentin Chmerkovskiy_19,0.3333333333333333,0.6666666666666666,0.3333333333333333
19_11,19,11,Sadie Robertson_Mark Ballas_19,-0.3333333333333333,0.3333333333333333,0.6666666666666666
19_2,19,2,Alfonso Ribeiro_Witney Carson_19,0.0,0.7272727272727273,0.7272727272727273
19_2,19,2,Antonio Sabato Jr._Cheryl Burke_19,-0.18181818181818182,0.45454545454545453,0.6363636363636364
19_2,19,2,Bethany Mota_Derek Hough_19,0.0,0.8181818181818182,0.8181818181818182
19_2,19,2,Betsey Johnson_Tony Dovolani_19,-0.36363636363636365,0.0,0.36363636363636365
19_2,19,2,Janel Parrish_Valentin Chmerkovskiy_19,-0.5454545454545454,0.36363636363636365,0.9090909090909091
19_2,19,2,Jonathan Bennett_Allison Holker_19,0.18181818181818182,0.6363636363636364,0.45454545454545453
19_2,19,2,Lea Thompson_Artem Chigvintsev_19,-0.8181818181818181,0.18181818181818182,1.0
19_2,19,2,Michael Waltrip_Emma Slater_19,1.0,1.0,0.0
19_2,19,2,Randy Couture_Karina Smirnoff_19,0.2727272727272727,0.5454545454545454,0.2727272727272727
19_2,19,2,Sadie Robertson_Mark Ballas_19,0.36363636363636365,0.9090909090909091,0.5454545454545454
19_2,19,2,Tavis Smiley_Sharna Burgess_19,-0.09090909090909091,0.09090909090909091,0.18181818181818182
19_2,19,2,Tommy Chong_Peta Murgatroyd_19,0.1818181818181818,0.2727272727272727,0.09090909090909091
19_3,19,3,Alfonso Ribeiro_Witney Carson_19,0.20000000000000007,0.9,0.7
19_3,19,3,Antonio Sabato Jr._Cheryl Burke_19,0.2,0.5,0.3
19_3,19,3,Bethany Mota_Derek Hough_19,-0.6,0.4,1.0
19_3,19,3,Betsey Johnson_Tony Dovolani_19,-0.2,0.0,0.2
19_3,19,3,Janel Parrish_Valentin Chmerkovskiy_19,-0.6000000000000001,0.3,0.9
19_3,19,3,Jonathan Bennett_Allison Holker_19,0.09999999999999998,0.7,0.6
19_3,19,3,Lea Thompson_Artem Chigvintsev_19,0.19999999999999996,0.6,0.4
19_3,19,3,Michael Waltrip_Emma Slater_19,0.9,1.0,0.1
19_3,19,3,Randy Couture_Karina Smirnoff_19,0.1,0.1,0.0
19_3,19,3,Sadie Robertson_Mark Ballas_19,0.30000000000000004,0.8,0.5
19_3,19,3,Tommy Chong_Peta Murgatroyd_19,-0.6000000000000001,0.2,0.8
19_4,19,4,Alfonso Ribeiro_Witney Carson_19,-0.7777777777777778,0.2222222222222222,1.0
19_4,19,4,Antonio Sabato Jr._Cheryl Burke_19,0.2222222222222222,0.6666666666666666,0.4444444444444444
19_4,19,4,Bethany Mota_Derek Hough_19,0.0,0.5555555555555556,0.5555555555555556
19_4,19,4,Betsey Johnson_Tony Dovolani_19,-0.3333333333333333,0.0,0.3333333333333333
19_4,19,4,Janel Parrish_Valentin Chmerkovskiy_19,0.11111111111111116,0.7777777777777778,0.6666666666666666
19_4,19,4,Jonathan Bennett_Allison Holker_19,0.3333333333333333,0.3333333333333333,0.0
19_4,19,4,Lea Thompson_Artem Chigvintsev_19,-0.7777777777777777,0.1111111111111111,0.8888888888888888
19_4,19,4,Michael Waltrip_Emma Slater_19,0.8888888888888888,1.0,0.1111111111111111
19_4,19,4,Sadie Robertson_Mark Ballas_19,0.11111111111111105,0.8888888888888888,0.7777777777777778
19_4,19,4,Tommy Chong_Peta Murgatroyd_19,0.2222222222222222,0.4444444444444444,0.2222222222222222
19_5,19,5,Alfonso Ribeiro_Witney Carson_19,-0.375,0.5,0.875
19_5,19,5,Antonio Sabato Jr._Cheryl Burke_19,0.0,0.375,0.375
19_5,19,5,Bethany Mota_Derek Hough_19,0.375,0.875,0.5
19_5,19,5,Janel Parrish_Valentin Chmerkovskiy_19,0.125,0.75,0.625
19_5,19,5,Jonathan Bennett_Allison Holker_19,-0.25,0.0,0.25
19_5,19,5,Lea Thompson_Artem Chigvintsev_19,-0.5,0.25,0.75
19_5,19,5,Michael Waltrip_Emma Slater_19,1.0,1.0,0.0
19_5,19,5,Sadie Robertson_Mark Ballas_19,-0.375,0.625,1.0
19_5,19,5,Tommy Chong_Peta Murgatroyd_19,0.0,0.125,0.125
19_6,19,6,Alfonso Ribeiro_Witney Carson_19,-0.75,0.25,1.0
19_6,19,6,Antonio Sabato Jr._Cheryl Burke_19,0.25,0.375,0.125
19_6,19,6,Bethany Mota_Derek Hough_19,0.125,1.0,0.875
19_6,19,6,Janel Parrish_Valentin Chmerkovskiy_19,0.125,0.75,0.625
19_6,19,6,Jonathan Bennett_Allison Holker_19,-0.375,0.125,0.5
19_6,19,6,Lea Thompson_Artem Chigvintsev_19,0.5,0.875,0.375
19_6,19,6,Michael Waltrip_Emma Slater_19,0.375,0.625,0.25
19_6,19,6,Sadie Robertson_Mark Ballas_19,-0.25,0.5,0.75
19_6,19,6,Tommy Chong_Peta Murgatroyd_19,0.0,0.0,0.0
19_7,19,7,Alfonso Ribeiro_Witney Carson_19,0.0,0.7142857142857143,0.7142857142857143
19_7,19,7,Antonio Sabato Jr._Cheryl Burke_19,0.0,0.14285714285714285,0.14285714285714285
19_7,19,7,Bethany Mota_Derek Hough_19,-0.4285714285714286,0.5714285714285714,1.0
19_7,19,7,Janel Parrish_Valentin Chmerkovskiy_19,0.4285714285714286,1.0,0.5714285714285714
19_7,19,7,Lea Thompson_Artem Chigvintsev_19,-0.42857142857142855,0.42857142857142855,0.8571428571428571
19_7,19,7,Michael Waltrip_Emma Slater_19,0.2857142857142857,0.2857142857142857,0.0
19_7,19,7,Sadie Robertson_Mark Ballas_19,0.42857142857142855,0.8571428571428571,0.42857142857142855
19_7,19,7,Tommy Chong_Peta Murgatroyd_19,-0.2857142857142857,0.0,0.2857142857142857
19_8,19,8,Alfonso Ribeiro_Witney Carson_19,-0.16666666666666674,0.6666666666666666,0.8333333333333334
19_8,19,8,Bethany Mota_Derek Hough_19,-0.16666666666666663,0.5,0.6666666666666666
19_8,19,8,Janel Parrish_Valentin Chmerkovskiy_19,0.0,1.0,1.0
19_8,19,8,Lea Thompson_Artem Chigvintsev_19,0.0,0.3333333333333333,0.3333333333333333
19_8,19,8,Michael Waltrip_Emma Slater_19,0.16666666666666666,0.16666666666666666,0.0
19_8,19,8,Sadie Robertson_Mark Ballas_19,0.33333333333333337,0.8333333333333334,0.5
19_8,19,8,Tommy Chong_Peta Murgatroyd_19,-0.16666666666666666,0.0,0.16666666666666666
19_9,19,9,Alfonso Ribeiro_Witney Carson_19,-0.4,0.6,1.0
19_9,19,9,Bethany Mota_Derek Hough_19,-0.19999999999999996,0.4,0.6
19_9,19,9,Janel Parrish_Valentin Chmerkovskiy_19,0.0,0.8,0.8
19_9,19,9,Lea Thompson_Artem Chigvintsev_19,0.0,0.2,0.2
19_9,19,9,Sadie Robertson_Mark Ballas_19,0.6,1.0,0.4
19_9,19,9,Tommy Chong_Peta Murgatroyd_19,0.0,0.0,0.0
1_1,1,1,Evander Holyfield_Edyta Sliwinska_1,0.4,0.8,0.4
1_1,1,1,Joey McIntyre_Ashly DelGrosso_1,-0.4,0.6,1.0
1_1,1,1,John O'Hurley_Charlotte Jorgensen_1,-0.8,0.0,0.8
1_1,1,1,Kelly Monaco_Alec Mazo_1,1.0,1.0,0.0
1_1,1,1,Rachel Hunter_Jonathan Roberts_1,-0.39999999999999997,0.2,0.6
1_1,1,1,Trista Sutter_Louis van Amstel_1,0.2,0.4,0.2
1_2,1,2,Evander Holyfield_Edyta Sliwinska_1,1.0,1.0,0.0
1_2,1,2,Joey McIntyre_Ashly DelGrosso_1,0.0,0.6,0.6
1_2,1,2,John O'Hurley_Charlotte Jorgensen_1,-1.0,0.0,1.0
1_2,1,2,Kelly Monaco_Alec Mazo_1,0.6000000000000001,0.8,0.2
1_2,1,2,Rachel Hunter_Jonathan Roberts_1,-0.4,0.4,0.8
1_2,1,2,Trista Sutter_Louis van Amstel_1,-0.2,0.2,0.4
1_3,1,3,Evander Holyfield_Edyta Sliwinska_1,0.0,0.0,0.0
1_3,1,3,Joey McIntyre_Ashly DelGrosso_1,0.25,0.75,0.5
1_3,1,3,John O'Hurley_Charlotte Jorgensen_1,-0.25,0.5,0.75
1_3,1,3,Kelly Monaco_Alec Mazo_1,0.75,1.0,0.25
1_3,1,3,Rachel Hunter_Jonathan Roberts_1,-0.75,0.25,1.0
1_4,1,4,Joey McIntyre_Ashly DelGrosso_1,1.0,1.0,0.0
1_4,1,4,John O'Hurley_Charlotte Jorgensen_1,0.3333333333333333,0.6666666666666666,0.3333333333333333
1_4,1,4,Kelly Monaco_Alec Mazo_1,-0.6666666666666667,0.3333333333333333,1.0
1_4,1,4,Rachel Hunter_Jonathan Roberts_1,-0.6666666666666666,0.0,0.6666666666666666
1_5,1,5,Joey McIntyre_Ashly DelGrosso_1,0.5,0.5,0.0
1_5,1,5,John O'Hurley_Charlotte Jorgensen_1,-1.0,0.0,1.0
1_5,1,5,Kelly Monaco_Alec Mazo_1,0.5,1.0,0.5
1_6,1,6,John O'Hurley_Charlotte Jorgensen_1,1.0,1.0,0.0
1_6,1,6,Kelly Monaco_Alec Mazo_1,-1.0,0.0,1.0
20_1,20,1,Charlotte McKinney_Keo Motsepe_20,0.09090909090909091,0.18181818181818182,0.09090909090909091
20_1,20,1,Chris Soules_Witney Carson_20,0.2727272727272727,0.9090909090909091,0.6363636363636364
20_1,20,1,Michael Sam_Peta Murgatroyd_20,0.2727272727272728,0.8181818181818182,0.5454545454545454
20_1,20,1,Nastia Liukin_Derek Hough_20,-0.2727272727272728,0.5454545454545454,0.8181818181818182
20_1,20,1,Noah Galloway_Sharna Burgess_20,0.5454545454545454,1.0,0.45454545454545453
20_1,20,1,Patti LaBelle_Artem Chigvintsev_20,-0.2727272727272727,0.09090909090909091,0.36363636363636365
20_1,20,1,Redfoo_Emma Slater_20,0.2727272727272727,0.2727272727272727,0.0
20_1,20,1,Riker Lynch_Allison Holker_20,-0.2727272727272727,0.6363636363636364,0.9090909090909091
20_1,20,1,Robert Herjavec_Kym Johnson_20,-0.36363636363636365,0.36363636363636365,0.7272727272727273
20_1,20,1,Rumer Willis_Valentin Chmerkovskiy_20,-1.0,0.0,1.0
20_1,20,1,Suzanne Somers_Tony Dovolani_20,0.18181818181818182,0.45454545454545453,0.2727272727272727
20_1,20,1,Willow Shields_Mark Ballas_20,0.5454545454545454,0.7272727272727273,0.18181818181818182
20_10,20,10,Noah Galloway_Sharna Burgess_20,0.0,0.0,0.0
20_10,20,10,Riker Lynch_Allison Holker_20,0.0,1.0,1.0
20_10,20,10,Rumer Willis_Valentin Chmerkovskiy_20,0.0,0.5,0.5
20_2,20,2,Charlotte McKinney_Keo Motsepe_20,0.0,0.09090909090909091,0.09090909090909091
20_2,20,2,Chris Soules_Witney Carson_20,1.0,1.0,0.0
20_2,20,2,Michael Sam_Peta Murgatroyd_20,0.18181818181818188,0.7272727272727273,0.5454545454545454
20_2,20,2,Nastia Liukin_Derek Hough_20,-0.6363636363636364,0.36363636363636365,1.0
20_2,20,2,Noah Galloway_Sharna Burgess_20,0.7272727272727273,0.9090909090909091,0.18181818181818182
20_2,20,2,Patti LaBelle_Artem Chigvintsev_20,-0.2727272727272727,0.18181818181818182,0.45454545454545453
20_2,20,2,Redfoo_Emma Slater_20,-0.6363636363636364,0.0,0.6363636363636364
20_2,20,2,Riker Lynch_Allison Holker_20,-0.09090909090909083,0.8181818181818182,0.9090909090909091
20_2,20,2,Robert Herjavec_Kym Johnson_20,0.2727272727272727,0.6363636363636364,0.36363636363636365
20_2,20,2,Rumer Willis_Valentin Chmerkovskiy_20,-0.2727272727272728,0.5454545454545454,0.8181818181818182
20_2,20,2,Suzanne Somers_Tony Dovolani_20,0.0,0.2727272727272727,0.2727272727272727
20_2,20,2,Willow Shields_Mark Ballas_20,-0.27272727272727276,0.45454545454545453,0.7272727272727273
20_3,20,3,Charlotte McKinney_Keo Motsepe_20,-0.1,0.0,0.1
20_3,20,3,Chris Soules_Witney Carson_20,0.29999999999999993,0.7,0.4
20_3,20,3,Michael Sam_Peta Murgatroyd_20,0.0,0.2,0.2
20_3,20,3,Nastia Liukin_Derek Hough_20,-0.9,0.1,1.0
20_3,20,3,Noah Galloway_Sharna Burgess_20,0.30000000000000004,0.9,0.6
20_3,20,3,Patti LaBelle_Artem Chigvintsev_20,0.3,0.3,0.0
20_3,20,3,Riker Lynch_Allison Holker_20,-0.09999999999999998,0.8,0.9
20_3,20,3,Robert Herjavec_Kym Johnson_20,0.09999999999999998,0.6,0.5
20_3,20,3,Rumer Willis_Valentin Chmerkovskiy_20,-0.30000000000000004,0.5,0.8
20_3,20,3,Suzanne Somers_Tony Dovolani_20,0.10000000000000003,0.4,0.3
20_3,20,3,Willow Shields_Mark Ballas_20,0.30000000000000004,1.0,0.7
20_4,20,4,Chris Soules_Witney Carson_20,1.0,1.0,0.0
20_4,20,4,Michael Sam_Peta Murgatroyd_20,-0.2222222222222222,0.1111111111111111,0.3333333333333333
20_4,20,4,Nastia Liukin_Derek Hough_20,-0.33333333333333326,0.5555555555555556,0.8888888888888888
20_4,20,4,Noah Galloway_Sharna Burgess_20,0.4444444444444444,0.8888888888888888,0.4444444444444444
20_4,20,4,Patti LaBelle_Artem Chigvintsev_20,-0.2222222222222222,0.0,0.2222222222222222
20_4,20,4,Riker Lynch_Allison Holker_20,0.11111111111111116,0.7777777777777778,0.6666666666666666
20_4,20,4,Robert Herjavec_Kym Johnson_20,-0.11111111111111116,0.4444444444444444,0.5555555555555556
20_4,20,4,Rumer Willis_Valentin Chmerkovskiy_20,-0.11111111111111116,0.6666666666666666,0.7777777777777778
20_4,20,4,Suzanne Somers_Tony Dovolani_20,0.1111111111111111,0.2222222222222222,0.1111111111111111
20_4,20,4,Willow Shields_Mark Ballas_20,-0.6666666666666667,0.3333333333333333,1.0
20_5,20,5,Chris Soules_Witney Carson_20,0.375,0.625,0.25
20_5,20,5,Nastia Liukin_Derek Hough_20,-0.5,0.375,0.875
20_5,20,5,Noah Galloway_Sharna Burgess_20,0.375,0.875,0.5
20_5,20,5,Patti LaBelle_Artem Chigvintsev_20,0.0,0.125,0.125
20_5,20,5,Riker Lynch_Allison Holker_20,-0.25,0.5,0.75
20_5,20,5,Robert Herjavec_Kym Johnson_20,1.0,1.0,0.0
20_5,20,5,Rumer Willis_Valentin Chmerkovskiy_20,-0.75,0.25,1.0
20_5,20,5,Suzanne Somers_Tony Dovolani_20,-0.375,0.0,0.375
20_5,20,5,Willow Shields_Mark Ballas_20,0.125,0.75,0.625
20_6,20,6,Chris Soules_Witney Carson_20,0.28571428571428575,0.7142857142857143,0.42857142857142855
20_6,20,6,Nastia Liukin_Derek Hough_20,-0.2857142857142857,0.5714285714285714,0.8571428571428571
20_6,20,6,Noah Galloway_Sharna Burgess_20,0.7142857142857143,1.0,0.2857142857142857
20_6,20,6,Patti LaBelle_Artem Chigvintsev_20,-0.14285714285714285,0.0,0.14285714285714285
20_6,20,6,Riker Lynch_Allison Holker_20,-0.5714285714285714,0.42857142857142855,1.0
20_6,20,6,Robert Herjavec_Kym Johnson_20,0.2857142857142857,0.2857142857142857,0.0
20_6,20,6,Rumer Willis_Valentin Chmerkovskiy_20,0.2857142857142857,0.8571428571428571,0.5714285714285714
20_6,20,6,Willow Shields_Mark Ballas_20,-0.5714285714285714,0.14285714285714285,0.7142857142857143
20_7,20,7,Chris Soules_Witney Carson_20,0.33333333333333337,0.5,0.16666666666666666
20_7,20,7,Nastia Liukin_Derek Hough_20,-0.6666666666666667,0.3333333333333333,1.0
20_7,20,7,Noah Galloway_Sharna Burgess_20,0.0,0.6666666666666666,0.6666666666666666
20_7,20,7,Riker Lynch_Allison Holker_20,0.33333333333333337,0.8333333333333334,0.5
20_7,20,7,Robert Herjavec_Kym Johnson_20,0.0,0.0,0.0
20_7,20,7,Rumer Willis_Valentin Chmerkovskiy_20,0.6666666666666667,1.0,0.3333333333333333
20_7,20,7,Willow Shields_Mark Ballas_20,-0.6666666666666667,0.16666666666666666,0.8333333333333334
20_8,20,8,Chris Soules_Witney Carson_20,-0.2,0.2,0.4
20_8,20,8,Nastia Liukin_Derek Hough_20,-0.19999999999999996,0.4,0.6
20_8,20,8,Noah Galloway_Sharna Burgess_20,0.6000000000000001,0.8,0.2
20_8,20,8,Riker Lynch_Allison Holker_20,0.19999999999999996,1.0,0.8
20_8,20,8,Robert Herjavec_Kym Johnson_20,0.0,0.0,0.0
20_8,20,8,Rumer Willis_Valentin Chmerkovskiy_20,-0.4,0.6,1.0
20_9,20,9,Nastia Liukin_Derek Hough_20,-1.0,0.0,1.0
20_9,20,9,Noah Galloway_Sharna Burgess_20,1.0,1.0,0.0
20_9,20,9,Riker Lynch_Allison Holker_20,-0.3333333333333333,0.3333333333333333,0.6666666666666666
20_9,20,9,Rumer Willis_Valentin Chmerkovskiy_20,0.3333333333333333,0.6666666666666666,0.3333333333333333
21_1,21,1,Alek Skarlatos_Lindsay Arnold_21,0.33333333333333337,1.0,0.6666666666666666
21_1,21,1,Alexa PenaVega_Mark Ballas_21,0.0,0.5833333333333334,0.5833333333333334
21_1,21,1,Andy Grammer_Allison Holker_21,0.16666666666666663,0.6666666666666666,0.5
21_1,21,1,Bindi Irwin_Derek Hough_21,-0.16666666666666663,0.8333333333333334,1.0
21_1,21,1,Carlos PenaVega_Witney Carson_21,-0.5,0.3333333333333333,0.8333333333333334
21_1,21,1,Chaka Khan_Keo Motsepe_21,-0.08333333333333333,0.0,0.08333333333333333
21_1,21,1,Gary Busey_Anna Trebunskaya_21,0.08333333333333337,0.4166666666666667,0.3333333333333333
21_1,21,1,Hayes Grier_Emma Slater_21,0.49999999999999994,0.9166666666666666,0.4166666666666667
21_1,21,1,Kim Zolciak-Biermann_Tony Dovolani_21,0.16666666666666666,0.16666666666666666,0.0
21_1,21,1,Nick Carter_Sharna Burgess_21,-0.16666666666666663,0.75,0.9166666666666666
21_1,21,1,Paula Deen_Louis van Amstel_21,0.0,0.25,0.25
21_1,21,1,Tamar Braxton_Valentin Chmerkovskiy_21,-0.25,0.5,0.75
21_1,21,1,Victor Espinoza_Karina Smirnoff_21,-0.08333333333333333,0.08333333333333333,0.16666666666666666
21_10,21,10,Alek Skarlatos_Lindsay Arnold_21,0.6666666666666667,1.0,0.3333333333333333
21_10,21,10,Bindi Irwin_Derek Hough_21,-0.6666666666666667,0.3333333333333333,1.0
21_10,21,10,Carlos PenaVega_Witney Carson_21,-0.6666666666666666,0.0,0.6666666666666666
21_10,21,10,Nick Carter_Sharna Burgess_21,0.6666666666666666,0.6666666666666666,0.0
21_11,21,11,Alek Skarlatos_Lindsay Arnold_21,0.3333333333333333,0.3333333333333333,0.0
21_11,21,11,Bindi Irwin_Derek Hough_21,0.0,1.0,1.0
21_11,21,11,Carlos PenaVega_Witney Carson_21,-0.6666666666666666,0.0,0.6666666666666666
21_11,21,11,Nick Carter_Sharna Burgess_21,0.3333333333333333,0.6666666666666666,0.3333333333333333
21_2,21,2,Alek Skarlatos_Lindsay Arnold_21,0.16666666666666663,0.9166666666666666,0.75
21_2,21,2,Alexa PenaVega_Mark Ballas_21,-0.4166666666666667,0.4166666666666667,0.8333333333333334
21_2,21,2,Andy Grammer_Allison Holker_21,0.16666666666666669,0.5833333333333334,0.4166666666666667
